Bus Number,Direction,Stop Order,Stop Name,Arrival Time,Departure Time,Frequency,Day Type,Fare,Connections
7,Outbound,1,Hanley Bus Station,16:28,16:30,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",16:38,16:40,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",16:43,16:45,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,16:50,16:52,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",16:58,17:00,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",17:08,17:10,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",17:18,17:20,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",17:28,17:30,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,16:43,16:45,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",16:53,16:55,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",16:58,17:00,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,17:05,17:07,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",17:13,17:15,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",17:23,17:25,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",17:33,17:35,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",17:43,17:45,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,16:58,17:00,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",17:08,17:10,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",17:13,17:15,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,17:20,17:22,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",17:28,17:30,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",17:38,17:40,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",17:48,17:50,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",17:58,18:00,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,17:13,17:15,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",17:23,17:25,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",17:28,17:30,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,17:35,17:37,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",17:43,17:45,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",17:53,17:55,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",18:03,18:05,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",18:13,18:15,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,17:28,17:30,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",17:38,17:40,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",17:43,17:45,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,17:50,17:52,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",17:58,18:00,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",18:08,18:10,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",18:18,18:20,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",18:28,18:30,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,17:43,17:45,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",17:53,17:55,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",17:58,18:00,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,18:05,18:07,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",18:13,18:15,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",18:23,18:25,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",18:33,18:35,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",18:43,18:45,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,17:58,18:00,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",18:08,18:10,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",18:13,18:15,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,18:20,18:22,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",18:28,18:30,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",18:38,18:40,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",18:48,18:50,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",18:58,19:00,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,18:13,18:15,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",18:23,18:25,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",18:28,18:30,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,18:35,18:37,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",18:43,18:45,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",18:53,18:55,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",19:03,19:05,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",19:13,19:15,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,18:28,18:30,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",18:38,18:40,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",18:43,18:45,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,18:50,18:52,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",18:58,19:00,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",19:08,19:10,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",19:18,19:20,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",19:28,19:30,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,18:43,18:45,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",18:53,18:55,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",18:58,19:00,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,19:05,19:07,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",19:13,19:15,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",19:23,19:25,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",19:33,19:35,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",19:43,19:45,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,18:58,19:00,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",19:08,19:10,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",19:13,19:15,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,19:20,19:22,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",19:28,19:30,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",19:38,19:40,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",19:48,19:50,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",19:58,20:00,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,19:13,19:15,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",19:23,19:25,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",19:28,19:30,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,19:35,19:37,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",19:43,19:45,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",19:53,19:55,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",20:03,20:05,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",20:13,20:15,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,19:28,19:30,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",19:38,19:40,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",19:43,19:45,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,19:50,19:52,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",19:58,20:00,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",20:08,20:10,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",20:18,20:20,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",20:28,20:30,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,19:43,19:45,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",19:53,19:55,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",19:58,20:00,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,20:05,20:07,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",20:13,20:15,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",20:23,20:25,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",20:33,20:35,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",20:43,20:45,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,19:58,20:00,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",20:08,20:10,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",20:13,20:15,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,20:20,20:22,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",20:28,20:30,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",20:38,20:40,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",20:48,20:50,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",20:58,21:00,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,20:13,20:15,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",20:23,20:25,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",20:28,20:30,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,20:35,20:37,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",20:43,20:45,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",20:53,20:55,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",21:03,21:05,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",21:13,21:15,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,20:28,20:30,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",20:38,20:40,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",20:43,20:45,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,20:50,20:52,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",20:58,21:00,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",21:08,21:10,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",21:18,21:20,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",21:28,21:30,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,20:43,20:45,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",20:53,20:55,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",20:58,21:00,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,21:05,21:07,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",21:13,21:15,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",21:23,21:25,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",21:33,21:35,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",21:43,21:45,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,20:58,21:00,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",21:08,21:10,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",21:13,21:15,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,21:20,21:22,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",21:28,21:30,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",21:38,21:40,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",21:48,21:50,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",21:58,22:00,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,21:13,21:15,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",21:23,21:25,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",21:28,21:30,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,21:35,21:37,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",21:43,21:45,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",21:53,21:55,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",22:03,22:05,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",22:13,22:15,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,21:28,21:30,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",21:38,21:40,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",21:43,21:45,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,21:50,21:52,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",21:58,22:00,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",22:08,22:10,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",22:18,22:20,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",22:28,22:30,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,21:43,21:45,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",21:53,21:55,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",21:58,22:00,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,22:05,22:07,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",22:13,22:15,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",22:23,22:25,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",22:33,22:35,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",22:43,22:45,Every 15m,Weekday,£1.20,None
7,Outbound,1,Hanley Bus Station,21:58,22:00,Every 15m,Weekday,£2.50,"6A, 9"
7,Outbound,2,"Town Road, Hanley",22:08,22:10,Every 15m,Weekday,£2.00,21
7,Outbound,3,"Hope Street, Hanley",22:13,22:15,Every 15m,Weekday,£2.00,None
7,Outbound,4,Cobridge Traffic Lights,22:20,22:22,Every 15m,Weekday,£1.80,23
7,Outbound,5,"Hulton Street, Burslem",22:28,22:30,Every 15m,Weekday,£1.50,None
7,Outbound,6,"Waterloo Road, Cobridge",22:38,22:40,Every 15m,Weekday,£1.50,None
7,Outbound,7,"High Lane, Chell",22:48,22:50,Every 15m,Weekday,£1.30,None
7,Outbound,8,"Ravens Lane, Tunstall",22:58,23:00,Every 15m,Weekday,£1.20,None
9,Inbound,1,Kidsgrove,05:58,06:00,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,06:08,06:10,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",06:18,06:20,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",06:28,06:30,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,06:38,06:40,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,06:13,06:15,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,06:23,06:25,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",06:33,06:35,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",06:43,06:45,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,06:53,06:55,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,06:28,06:30,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,06:38,06:40,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",06:48,06:50,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",06:58,07:00,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,07:08,07:10,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,06:43,06:45,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,06:53,06:55,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",07:03,07:05,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",07:13,07:15,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,07:23,07:25,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,06:58,07:00,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,07:08,07:10,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",07:18,07:20,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",07:28,07:30,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,07:38,07:40,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,07:13,07:15,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,07:23,07:25,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",07:33,07:35,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",07:43,07:45,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,07:53,07:55,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,07:28,07:30,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,07:38,07:40,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",07:48,07:50,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",07:58,08:00,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,08:08,08:10,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,07:43,07:45,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,07:53,07:55,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",08:03,08:05,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",08:13,08:15,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,08:23,08:25,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,07:58,08:00,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,08:08,08:10,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",08:18,08:20,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",08:28,08:30,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,08:38,08:40,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,08:13,08:15,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,08:23,08:25,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",08:33,08:35,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",08:43,08:45,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,08:53,08:55,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,08:28,08:30,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,08:38,08:40,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",08:48,08:50,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",08:58,09:00,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,09:08,09:10,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,08:43,08:45,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,08:53,08:55,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",09:03,09:05,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",09:13,09:15,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,09:23,09:25,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,08:58,09:00,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,09:08,09:10,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",09:18,09:20,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",09:28,09:30,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,09:38,09:40,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,09:13,09:15,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,09:23,09:25,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",09:33,09:35,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",09:43,09:45,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,09:53,09:55,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,09:28,09:30,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,09:38,09:40,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",09:48,09:50,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",09:58,10:00,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,10:08,10:10,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,09:43,09:45,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,09:53,09:55,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",10:03,10:05,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",10:13,10:15,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,10:23,10:25,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,09:58,10:00,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,10:08,10:10,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",10:18,10:20,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",10:28,10:30,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,10:38,10:40,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,10:13,10:15,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,10:23,10:25,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",10:33,10:35,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",10:43,10:45,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,10:53,10:55,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,10:28,10:30,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,10:38,10:40,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",10:48,10:50,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",10:58,11:00,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,11:08,11:10,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,10:43,10:45,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,10:53,10:55,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",11:03,11:05,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",11:13,11:15,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,11:23,11:25,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,10:58,11:00,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,11:08,11:10,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",11:18,11:20,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",11:28,11:30,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,11:38,11:40,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,11:13,11:15,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,11:23,11:25,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",11:33,11:35,Every 30m,Weekday,£2.50,None
9,Inbound,4,"Town Road, Hanley",11:43,11:45,Every 30m,Weekday,£2.50,22
9,Inbound,5,Hanley Bus Station,11:53,11:55,Every 30m,Weekday,£3.00,23
9,Inbound,1,Kidsgrove,11:28,11:30,Every 30m,Weekday,£1.80,None
9,Inbound,2,Tunstall,11:38,11:40,Every 30m,Weekday,£2.00,None
9,Inbound,3,"Waterloo Road, Cobridge",11:48,11:50,Every 30m,Weekday,£2.50,None
